Peer,vendor,KPI,value
Solution-focused Planning Products,evidanza,Flexibility,6.610691661
Solution-focused Planning Products,Infor d/EPM,Flexibility,8.738259669
Solution-focused Planning Products,Jedox,Flexibility,8.352012628
Solution-focused Planning Products,Longview Pl. (On-Pr.),Flexibility,9.079981008
Solution-focused Planning Products,Longview Pl. (Tidem.),Flexibility,5.997237569
Solution-focused Planning Products,macs Software,Flexibility,8.723756906
Solution-focused Planning Products,SAP Analytics Cloud,Flexibility,3.650597042
Solution-focused Planning Products,Unit4 FP&A,Flexibility,9.694123556
Solution-focused Planning Products,Peer Group Average,Flexibility,8.014759464
Solution-focused Planning Products,Adaptive Insights,Ease of use,7.299028759
Solution-focused Planning Products,Anaplan,Ease of use,7.612552301
Solution-focused Planning Products,Corporate Planning,Ease of use,8.371560423
Solution-focused Planning Products,cubus,Ease of use,9.687639741
Solution-focused Planning Products,evidanza,Ease of use,5.37111621
Solution-focused Planning Products,Infor d/EPM,Ease of use,4.672520418
Solution-focused Planning Products,Jedox,Ease of use,7.392451541
Solution-focused Planning Products,Longview Pl. (On-Pr.),Ease of use,7.369832299
Solution-focused Planning Products,Longview Pl. (Tidem.),Ease of use,4.033532576
Solution-focused Planning Products,macs Software,Ease of use,6.854895397
Solution-focused Planning Products,SAP Analytics Cloud,Ease of use,8.402083952
Solution-focused Planning Products,Unit4 FP&A,Ease of use,7.811416091
Solution-focused Planning Products,Peer Group Average,Ease of use,7.073219142
Solution-focused Planning Products,Adaptive Insights,Sales experience,5.649531383
Solution-focused Planning Products,Anaplan,Sales experience,2.977137177
Solution-focused Planning Products,Corporate Planning,Sales experience,3.774444244
Solution-focused Planning Products,cubus,Sales experience,9.131927187
Solution-focused Planning Products,evidanza,Sales experience,5.465841316
Solution-focused Planning Products,Infor d/EPM,Sales experience,1.400957889
Solution-focused Planning Products,Jedox,Sales experience,5.052683897
Solution-focused Planning Products,Longview Pl. (On-Pr.),Sales experience,3.81361829
Solution-focused Planning Products,Longview Pl. (Tidem.),Sales experience,5.927634195
Solution-focused Planning Products,macs Software,Sales experience,8.549069221
Solution-focused Planning Products,SAP Analytics Cloud,Sales experience,6.153081511
Solution-focused Planning Products,Unit4 FP&A,Sales experience,5.135798115
Solution-focused Planning Products,Peer Group Average,Sales experience,5.252643702
Solution-focused Planning Products,Adaptive Insights,Performance satisfaction,4.829422162
Solution-focused Planning Products,Anaplan,Performance satisfaction,7.296954121
Solution-focused Planning Products,Corporate Planning,Performance satisfaction,4.252000942
Solution-focused Planning Products,cubus,Performance satisfaction,7.606080654
Solution-focused Planning Products,evidanza,Performance satisfaction,9.327778333
Solution-focused Planning Products,Infor d/EPM,Performance satisfaction,3.972938243
Solution-focused Planning Products,Jedox,Performance satisfaction,3.183087174
Solution-focused Planning Products,Longview Pl. (On-Pr.),Performance satisfaction,4.623794499
Solution-focused Planning Products,Longview Pl. (Tidem.),Performance satisfaction,1
Solution-focused Planning Products,macs Software,Performance satisfaction,5.373241049
Solution-focused Planning Products,SAP Analytics Cloud,Performance satisfaction,3.961690727
Solution-focused Planning Products,Unit4 FP&A,Performance satisfaction,1.31136697
Solution-focused Planning Products,Peer Group Average,Performance satisfaction,4.728196239
Solution-focused Planning Products,Adaptive Insights,Customer experience,6.254047012
Solution-focused Planning Products,Anaplan,Customer experience,7.431785985
Solution-focused Planning Products,Corporate Planning,Customer experience,6.366877338
Solution-focused Planning Products,cubus,Customer experience,9.369354247
Solution-focused Planning Products,evidanza,Customer experience,6.492602748
Solution-focused Planning Products,Infor d/EPM,Customer experience,5.631612071
Solution-focused Planning Products,Jedox,Customer experience,6.762457451
Solution-focused Planning Products,Longview Pl. (On-Pr.),Customer experience,6.785521698
Solution-focused Planning Products,Longview Pl. (Tidem.),Customer experience,4.360684254
Solution-focused Planning Products,macs Software,Customer experience,6.60046136
Solution-focused Planning Products,SAP Analytics Cloud,Customer experience,5.925271962
Solution-focused Planning Products,Unit4 FP&A,Customer experience,6.749747834
Solution-focused Planning Products,Peer Group Average,Customer experience,6.560868663
Solution-focused Planning Products,Adaptive Insights,Considered for purchase,4.449101796
Solution-focused Planning Products,Anaplan,Considered for purchase,6.011976048
Solution-focused Planning Products,Corporate Planning,Considered for purchase,4.880239521
Solution-focused Planning Products,cubus,Considered for purchase,2.131736527
Solution-focused Planning Products,evidanza,Considered for purchase,1.538922156
Solution-focused Planning Products,Infor d/EPM,Considered for purchase,2.616766467
Solution-focused Planning Products,Jedox,Considered for purchase,7.520958084
Solution-focused Planning Products,Longview Pl. (On-Pr.),Considered for purchase,2.401197605
Solution-focused Planning Products,Longview Pl. (Tidem.),Considered for purchase,1.215568862
Solution-focused Planning Products,macs Software,Considered for purchase,1
Solution-focused Planning Products,SAP Analytics Cloud,Considered for purchase,6.550898204
Solution-focused Planning Products,Unit4 FP&A,Considered for purchase,3.532934132
Solution-focused Planning Products,Peer Group Average,Considered for purchase,3.654191617
Solution-focused Planning Products,Adaptive Insights,Competitive win rate,3.124718378
Solution-focused Planning Products,Anaplan,Competitive win rate,2.501321295
Solution-focused Planning Products,Corporate Planning,Competitive win rate,1.06533246
Solution-focused Planning Products,cubus,Competitive win rate,9.234648875
Solution-focused Planning Products,evidanza,Competitive win rate,9.059754184
Solution-focused Planning Products,Infor d/EPM,Competitive win rate,6.009737543
Solution-focused Planning Products,Jedox,Competitive win rate,2.760814169
Solution-focused Planning Products,Longview Pl. (On-Pr.),Competitive win rate,5.893891213
Solution-focused Planning Products,Longview Pl. (Tidem.),Competitive win rate,9.694849228
Solution-focused Planning Products,macs Software,Competitive win rate,9.791779473
Solution-focused Planning Products,SAP Analytics Cloud,Competitive win rate,2.920502092
Solution-focused Planning Products,Unit4 FP&A,Competitive win rate,2.603509648
Solution-focused Planning Products,Peer Group Average,Competitive win rate,5.38840488
Solution-focused Planning Products,Adaptive Insights,Competitiveness,3.654471745
Solution-focused Planning Products,Anaplan,Competitiveness,3.905583196
Solution-focused Planning Products,Corporate Planning,Competitiveness,2.591295284
Solution-focused Planning Products,cubus,Competitiveness,6.393483936
Solution-focused Planning Products,evidanza,Competitiveness,6.051421373
Solution-focused Planning Products,Infor d/EPM,Competitiveness,4.652549113
Solution-focused Planning Products,Jedox,Competitiveness,4.664871735
Solution-focused Planning Products,Longview Pl. (On-Pr.),Competitiveness,4.49681377
Solution-focused Planning Products,Longview Pl. (Tidem.),Competitiveness,6.303137082
Solution-focused Planning Products,macs Software,Competitiveness,6.275067684
Solution-focused Planning Products,SAP Analytics Cloud,Competitiveness,4.372660537
Solution-focused Planning Products,Unit4 FP&A,Competitiveness,2.975279442
Solution-focused Planning Products,Peer Group Average,Competitiveness,4.694719575
All products,Adaptive Insights,Business benefits,9.247684758
All products,Anaplan,Business benefits,5.382867374
All products,Board,Business benefits,8.210340961
All products,CCH Tagetik,Business benefits,9.758297755
All products,Corporate Planning,Business benefits,8.684308595
All products,Cubeware,Business benefits,2.593595479
All products,cubus,Business benefits,6.807164052
All products,evidanza,Business benefits,7.690588574
All products,IBM Plan. Analytics,Business benefits,6.59482165
All products,IDL,Business benefits,10
All products,Infor d/EPM,Business benefits,4.553530067
All products,Jedox,Business benefits,9.227842907
All products,Longview Pl. (On-Pr.),Business benefits,9.553780471
All products,Longview Pl. (Tidem.),Business benefits,9.051783501
All products,LucaNet,Business benefits,7.427086754
All products,macs Software,Business benefits,8.258504338
All products,OneStream,Business benefits,9.483608852
All products,Oracle Hyp. Plan.,Business benefits,4.351604462
All products,Prophix,Business benefits,9.224008582
All products,SAP Analytics Cloud,Business benefits,8.140152205
All products,SAP BPC,Business benefits,1
All products,Unit4 FP&A,Business benefits,9.385321331
All products,Valsight,Business benefits,4.440848368
All products,Peer Group Average,Business benefits,7.350771349
All products,Adaptive Insights,Project success,7.013018106
All products,Anaplan,Project success,3.760736196
All products,Board,Project success,5.417177914
All products,CCH Tagetik,Project success,4.545820552
All products,Corporate Planning,Project success,6.858444605
All products,Cubeware,Project success,3.895804473
All products,cubus,Project success,9.594882878
All products,evidanza,Project success,6.47833589
All products,IBM Plan. Analytics,Project success,3.838199891
All products,IDL,Project success,8.747872551
All products,Infor d/EPM,Project success,5.215002789
All products,Jedox,Project success,6.363716039
All products,Longview Pl. (On-Pr.),Project success,6.420542252
All products,Longview Pl. (Tidem.),Project success,4.761503067
All products,LucaNet,Project success,7.939376816
All products,macs Software,Project success,9.654907975
All products,OneStream,Project success,9.329705126
All products,Oracle Hyp. Plan.,Project success,2.214723926
All products,Prophix,Project success,6.842314707
All products,SAP Analytics Cloud,Project success,5.215317633
All products,SAP BPC,Project success,1
All products,Unit4 FP&A,Project success,5.849414389
All products,Valsight,Project success,10
All products,Peer Group Average,Project success,6.128557295
All products,Adaptive Insights,Project length,7.063157895
All products,Anaplan,Project length,5.042105263
All products,Board,Project length,2.783281734
All products,CCH Tagetik,Project length,1.505263158
All products,Corporate Planning,Project length,9.421052632
All products,Cubeware,Project length,2.894736842
All products,cubus,Project length,4.789473684
All products,evidanza,Project length,5.042105263
All products,IBM Plan. Analytics,Project length,4.031578947
All products,IDL,Project length,5.872180451
All products,Infor d/EPM,Project length,5.042105263
All products,Jedox,Project length,9.267942584
All products,Longview Pl. (On-Pr.),Project length,4.929824561
All products,Longview Pl. (Tidem.),Project length,3.165413534
All products,LucaNet,Project length,10
All products,macs Software,Project length,5.663967611
All products,OneStream,Project length,1
All products,Oracle Hyp. Plan.,Project length,1.977928693
All products,Prophix,Project length,6.749546279
All products,SAP Analytics Cloud,Project length,4.031578947
All products,SAP BPC,Project length,2.212631579
All products,Unit4 FP&A,Project length,2.421052632
All products,Valsight,Project length,7.889952153
All products,Peer Group Average,Project length,4.904212161
All products,Adaptive Insights,Business value,8.138708063
All products,Anaplan,Business value,4.785363296
All products,Board,Business value,6.374776741
All products,CCH Tagetik,Business value,6.645299588
All products,Corporate Planning,Business value,8.198477938
All products,Cubeware,Business value,3.077855371
All products,cubus,Business value,7.400121933
All products,evidanza,Business value,6.845090461
All products,IBM Plan. Analytics,Business value,5.248740613
All products,IDL,Business value,8.894654259
All products,Infor d/EPM,Business value,4.855450174
All products,Jedox,Business value,8.27981723
All products,Longview Pl. (On-Pr.),Business value,7.738708413
All products,Longview Pl. (Tidem.),Business value,6.640628362
All products,LucaNet,Business value,8.026668983
All products,macs Software,Business value,8.291549429
All products,OneStream,Business value,8.018372801
All products,Oracle Hyp. Plan.,Business value,3.243698322
All products,Prophix,Business value,8.01770024
All products,SAP Analytics Cloud,Business value,6.480445138
All products,SAP BPC,Business value,1.202105263
All products,Unit4 FP&A,Business value,7.045974234
All products,Valsight,Business value,6.868749543
All products,Peer Group Average,Business value,6.5356068
All products,Adaptive Insights,Price-to-value,6.500982831
All products,Anaplan,Price-to-value,3.413084165
All products,Board,Price-to-value,3.901751161
All products,CCH Tagetik,Price-to-value,7.187731291
All products,Corporate Planning,Price-to-value,4.610318305
All products,Cubeware,Price-to-value,7.217845395
All products,cubus,Price-to-value,8.488113038
All products,evidanza,Price-to-value,6.882027512
All products,IBM Plan. Analytics,Price-to-value,4.198008041
All products,IDL,Price-to-value,7.488872327
All products,Infor d/EPM,Price-to-value,5.567957536
All products,Jedox,Price-to-value,6.244360902
All products,Longview Pl. (On-Pr.),Price-to-value,7.037160773
All products,Longview Pl. (Tidem.),Price-to-value,6.563939145
All products,LucaNet,Price-to-value,7.126689189
All products,macs Software,Price-to-value,8.563634301
All products,OneStream,Price-to-value,10
All products,Oracle Hyp. Plan.,Price-to-value,2.673568111
All products,Prophix,Price-to-value,7.496797091
All products,SAP Analytics Cloud,Price-to-value,5.958881579
All products,SAP BPC,Price-to-value,1
All products,Unit4 FP&A,Price-to-value,6.444004187
All products,Valsight,Price-to-value,6.590011962
All products,Peer Group Average,Price-to-value,6.137206037
All products,Adaptive Insights,Recommendation,9.121301775
All products,Anaplan,Recommendation,9.520710059
All products,Board,Recommendation,6.553677092
All products,CCH Tagetik,Recommendation,7.323964497
All products,Corporate Planning,Recommendation,6.795335886
All products,Cubeware,Recommendation,2.460202329
All products,cubus,Recommendation,9.230231307
All products,evidanza,Recommendation,7.53577192
All products,IBM Plan. Analytics,Recommendation,5.415399596
All products,IDL,Recommendation,8.644588662
All products,Infor d/EPM,Recommendation,3.662721893
All products,Jedox,Recommendation,7.466610313
All products,Longview Pl. (On-Pr.),Recommendation,7.323964497
All products,Longview Pl. (Tidem.),Recommendation,6.857988166
All products,LucaNet,Recommendation,7.166303332
All products,macs Software,Recommendation,8.455621302
All products,OneStream,Recommendation,10
All products,Oracle Hyp. Plan.,Recommendation,3.81487743
All products,Prophix,Recommendation,9.268452196
All products,SAP Analytics Cloud,Recommendation,7.098492079
All products,SAP BPC,Recommendation,1
All products,Unit4 FP&A,Recommendation,5.115115654
All products,Valsight,Recommendation,6.769230769
All products,Peer Group Average,Recommendation,6.808720033
All products,Adaptive Insights,Vendor support,5.948452252
All products,Anaplan,Vendor support,5.507881715
All products,Board,Vendor support,5.929056065
All products,CCH Tagetik,Vendor support,5.251440881
All products,Corporate Planning,Vendor support,6.080802706
All products,Cubeware,Vendor support,5.244647746
All products,cubus,Vendor support,10
All products,evidanza,Vendor support,6.699613682
All products,IBM Plan. Analytics,Vendor support,2.205277623
All products,IDL,Vendor support,7.679561957
All products,Infor d/EPM,Vendor support,2.071751839
All products,Jedox,Vendor support,5.216569456
All products,Longview Pl. (On-Pr.),Vendor support,5.917168079
All products,Longview Pl. (Tidem.),Vendor support,6.246752234
All products,LucaNet,Vendor support,5.899175452
All products,macs Software,Vendor support,9.049256041
All products,OneStream,Vendor support,9.245804071
All products,Oracle Hyp. Plan.,Vendor support,1
All products,Prophix,Vendor support,8.237202338
All products,SAP Analytics Cloud,Vendor support,6.690679681
All products,SAP BPC,Vendor support,2.202832996
All products,Unit4 FP&A,Vendor support,5.582863512
All products,Valsight,Vendor support,9.737174146
All products,Peer Group Average,Vendor support,5.984520194
All products,Adaptive Insights,Implementer support,6.203622951
All products,Anaplan,Implementer support,5.719683437
All products,Board,Implementer support,6.349567809
All products,CCH Tagetik,Implementer support,4.054467213
All products,Corporate Planning,Implementer support,4.252983607
All products,Cubeware,Implementer support,1.890515222
All products,cubus,Implementer support,10
All products,evidanza,Implementer support,6.320143443
All products,IBM Plan. Analytics,Implementer support,4.87442623
All products,IDL,Implementer support,7.87375
All products,Infor d/EPM,Implementer support,5.659076006
All products,Jedox,Implementer support,6.114172876
All products,Longview Pl. (On-Pr.),Implementer support,7.434007914
All products,Longview Pl. (Tidem.),Implementer support,6.847259953
All products,LucaNet,Implementer support,8.096721311
All products,macs Software,Implementer support,9.285901639
All products,OneStream,Implementer support,8.159830777
All products,Oracle Hyp. Plan.,Implementer support,3.462056632
All products,Prophix,Implementer support,7.235161719
All products,SAP Analytics Cloud,Implementer support,6.186360656
All products,SAP BPC,Implementer support,1
All products,Unit4 FP&A,Implementer support,6.622929667
All products,Valsight,Implementer support,8.934041832
All products,Peer Group Average,Implementer support,6.198986126
All products,Adaptive Insights,Product satisfaction,7.450293157
All products,Anaplan,Product satisfaction,6.775087445
All products,Board,Product satisfaction,7.655164428
All products,CCH Tagetik,Product satisfaction,6.867690482
All products,Corporate Planning,Product satisfaction,7.740681961
All products,Cubeware,Product satisfaction,3.16454377
All products,cubus,Product satisfaction,9.83586151
All products,evidanza,Product satisfaction,5.227272727
All products,IBM Plan. Analytics,Product satisfaction,6.064369932
All products,IDL,Product satisfaction,9.496641964
All products,Infor d/EPM,Product satisfaction,4.323543886
All products,Jedox,Product satisfaction,6.547508767
All products,Longview Pl. (On-Pr.),Product satisfaction,7.927751563
All products,Longview Pl. (Tidem.),Product satisfaction,4.82295044
All products,LucaNet,Product satisfaction,6.661114476
All products,macs Software,Product satisfaction,9.496641964
All products,OneStream,Product satisfaction,10
All products,Oracle Hyp. Plan.,Product satisfaction,1
All products,Prophix,Product satisfaction,9.032446796
All products,SAP Analytics Cloud,Product satisfaction,6.279527559
All products,SAP BPC,Product satisfaction,1.784271134
All products,Unit4 FP&A,Product satisfaction,7.214619563
All products,Valsight,Product satisfaction,8.328219083
All products,Peer Group Average,Product satisfaction,6.682443592
All products,Adaptive Insights,Customer satisfaction,7.147852555
All products,Anaplan,Customer satisfaction,6.426107261
All products,Board,Customer satisfaction,6.140139834
All products,CCH Tagetik,Customer satisfaction,6.06241837
All products,Corporate Planning,Customer satisfaction,5.834047035
All products,Cubeware,Customer satisfaction,3.69218554
All products,cubus,Customer satisfaction,9.528220251
All products,evidanza,Customer satisfaction,6.598797828
All products,IBM Plan. Analytics,Customer satisfaction,4.650399056
All products,IDL,Customer satisfaction,8.240430707
All products,Infor d/EPM,Customer satisfaction,4.324325018
All products,Jedox,Customer satisfaction,6.396602318
All products,Longview Pl. (On-Pr.),Customer satisfaction,7.169839839
All products,Longview Pl. (Tidem.),Customer satisfaction,6.365252333
All products,LucaNet,Customer satisfaction,7.096919347
All products,macs Software,Customer satisfaction,8.95363612
All products,OneStream,Customer satisfaction,9.414258373
All products,Oracle Hyp. Plan.,Customer satisfaction,2.598161534
All products,Prophix,Customer satisfaction,8.253644516
All products,SAP Analytics Cloud,Customer satisfaction,6.47606132
All products,SAP BPC,Customer satisfaction,1.331184022
All products,Unit4 FP&A,Customer satisfaction,6.141425874
All products,Valsight,Customer satisfaction,8.035052349
All products,Peer Group Average,Customer satisfaction,6.385954843
All products,Adaptive Insights,Predefined data connectivity,4.397959184
All products,Anaplan,Predefined data connectivity,1
All products,Board,Predefined data connectivity,5.263848397
All products,CCH Tagetik,Predefined data connectivity,7.230548469
All products,Corporate Planning,Predefined data connectivity,9.025155517
All products,Cubeware,Predefined data connectivity,9.703752469
All products,cubus,Predefined data connectivity,4.635899814
All products,evidanza,Predefined data connectivity,8.163265306
All products,IBM Plan. Analytics,Predefined data connectivity,5.103954082
All products,IDL,Predefined data connectivity,7.230548469
All products,Infor d/EPM,Predefined data connectivity,4.992028061
All products,Jedox,Predefined data connectivity,5.848604748
All products,Longview Pl. (On-Pr.),Predefined data connectivity,8.909438776
All products,Longview Pl. (Tidem.),Predefined data connectivity,2.255629838
All products,LucaNet,Predefined data connectivity,10
All products,macs Software,Predefined data connectivity,8.14268121
All products,OneStream,Predefined data connectivity,5.659973667
All products,Oracle Hyp. Plan.,Predefined data connectivity,2.441455845
All products,Prophix,Predefined data connectivity,6.684362934
All products,SAP Analytics Cloud,Predefined data connectivity,9.703752469
All products,SAP BPC,Predefined data connectivity,8.942520358
All products,Unit4 FP&A,Predefined data connectivity,7.042911006
All products,Valsight,Predefined data connectivity,5.775510204
All products,Peer Group Average,Predefined data connectivity,6.441469601
All products,Adaptive Insights,Data integration,5.706360947
All products,Anaplan,Data integration,2.98816568
All products,Board,Data integration,3.891877353
All products,CCH Tagetik,Data integration,5.954380607
All products,Corporate Planning,Data integration,7.666202576
All products,Cubeware,Data integration,6.964497041
All products,cubus,Data integration,6.200750469
All products,evidanza,Data integration,8.59992365
All products,IBM Plan. Analytics,Data integration,4.517523896
All products,IDL,Data integration,7.406311637
All products,Infor d/EPM,Data integration,4.270853216
All products,Jedox,Data integration,7.958579882
All products,Longview Pl. (On-Pr.),Data integration,9.080931475
All products,Longview Pl. (Tidem.),Data integration,2.810650888
All products,LucaNet,Data integration,7.891412122
All products,macs Software,Data integration,10
All products,OneStream,Data integration,9.946745562
All products,Oracle Hyp. Plan.,Data integration,1
All products,Prophix,Data integration,6.077882616
All products,SAP Analytics Cloud,Data integration,5.224852071
All products,SAP BPC,Data integration,2.902468884
All products,Unit4 FP&A,Data integration,5.224852071
All products,Valsight,Data integration,3.816568047
All products,Peer Group Average,Data integration,5.917469161
All products,Adaptive Insights,Planning content,7.075844806
All products,Anaplan,Planning content,2.823842303
All products,Board,Planning content,1.951569897
All products,CCH Tagetik,Planning content,7.407528642
All products,Corporate Planning,Planning content,7.980809345
All products,Cubeware,Planning content,1.326658323
All products,cubus,Planning content,6.941098248
All products,evidanza,Planning content,6.301915856
All products,IBM Plan. Analytics,Planning content,1.448463121
All products,IDL,Planning content,8.225682103
All products,Infor d/EPM,Planning content,1
All products,Jedox,Planning content,4.321026283
All products,Longview Pl. (On-Pr.),Planning content,4.451216194
All products,Longview Pl. (Tidem.),Planning content,7.075844806
All products,LucaNet,Planning content,7.486500983
All products,macs Software,Planning content,6.638406704
All products,OneStream,Planning content,10
All products,Oracle Hyp. Plan.,Planning content,2.155867912
All products,Prophix,Planning content,9.147242877
All products,SAP Analytics Cloud,Planning content,7.407528642
All products,SAP BPC,Planning content,2.657488527
All products,Unit4 FP&A,Planning content,6.802074021
All products,Valsight,Planning content,4.919899875
All products,Peer Group Average,Planning content,5.45854389
All products,Adaptive Insights,Planning functionality,7.733362331
All products,Anaplan,Planning functionality,5.993910396
All products,Board,Planning functionality,6.939787485
All products,CCH Tagetik,Planning functionality,6.975859069
All products,Corporate Planning,Planning functionality,8.238364506
All products,Cubeware,Planning functionality,3.884897482
All products,cubus,Planning functionality,10
All products,evidanza,Planning functionality,4.718652379
All products,IBM Plan. Analytics,Planning functionality,7.590925821
All products,IDL,Planning functionality,7.565028273
All products,Infor d/EPM,Planning functionality,3.503969117
All products,Jedox,Planning functionality,7.723056165
All products,Longview Pl. (On-Pr.),Planning functionality,5.794805596
All products,Longview Pl. (Tidem.),Planning functionality,5.545019574
All products,LucaNet,Planning functionality,3.447318232
All products,macs Software,Planning functionality,9.921705089
All products,OneStream,Planning functionality,9.052884143
All products,Oracle Hyp. Plan.,Planning functionality,3.7654881
All products,Prophix,Planning functionality,7.555929135
All products,SAP Analytics Cloud,Planning functionality,4.491574177
All products,SAP BPC,Planning functionality,1
All products,Unit4 FP&A,Planning functionality,9.003519317
All products,Valsight,Planning functionality,6.835580687
All products,Peer Group Average,Planning functionality,6.403549438
All products,Adaptive Insights,Workflow,5.951763937
All products,Anaplan,Workflow,1
All products,Board,Workflow,5.597212544
All products,CCH Tagetik,Workflow,8.814634146
All products,Corporate Planning,Workflow,4.554090592
All products,Cubeware,Workflow,2.769268293
All products,cubus,Workflow,6.443902439
All products,evidanza,Workflow,6.241999464
All products,IBM Plan. Analytics,Workflow,3.894156297
All products,IDL,Workflow,7.655320289
All products,Infor d/EPM,Workflow,2.809648888
All products,Jedox,Workflow,3.819163763
All products,Longview Pl. (On-Pr.),Workflow,6.023944251
All products,Longview Pl. (Tidem.),Workflow,6.653881533
All products,LucaNet,Workflow,4.535001584
All products,macs Software,Workflow,6.443902439
All products,OneStream,Workflow,10
All products,Oracle Hyp. Plan.,Workflow,1.598231037
All products,Prophix,Workflow,7.493797909
All products,SAP Analytics Cloud,Workflow,4.581184669
All products,SAP BPC,Workflow,3.72195122
All products,Unit4 FP&A,Workflow,6.055052265
All products,Valsight,Workflow,4.499651568
All products,Peer Group Average,Workflow,5.267728658
All products,Adaptive Insights,Forecasting,8.708160729
All products,Anaplan,Forecasting,5.436619718
All products,Board,Forecasting,6.540663335
All products,CCH Tagetik,Forecasting,7.718309859
All products,Corporate Planning,Forecasting,6.443247722
All products,Cubeware,Forecasting,3.103072983
All products,cubus,Forecasting,8.138621201
All products,evidanza,Forecasting,6.658953722
All products,IBM Plan. Analytics,Forecasting,6.463380282
All products,IDL,Forecasting,6.423889491
All products,Infor d/EPM,Forecasting,2.124488869
All products,Jedox,Forecasting,5.635604324
All products,Longview Pl. (On-Pr.),Forecasting,4.752112676
All products,Longview Pl. (Tidem.),Forecasting,6.04778672
All products,LucaNet,Forecasting,6.361629235
All products,macs Software,Forecasting,9.556338028
All products,OneStream,Forecasting,10
All products,Oracle Hyp. Plan.,Forecasting,2.584507042
All products,Prophix,Forecasting,7.251600512
All products,SAP Analytics Cloud,Forecasting,7.501942691
All products,SAP BPC,Forecasting,1
All products,Unit4 FP&A,Forecasting,5.808634415
All products,Valsight,Forecasting,9.714788732
All products,Peer Group Average,Forecasting,6.259754447
All products,Adaptive Insights,Simulation,7.176470588
All products,Anaplan,Simulation,6.047058824
All products,Board,Simulation,7.882352941
All products,CCH Tagetik,Simulation,8.533936652
All products,Corporate Planning,Simulation,7.176470588
All products,Cubeware,Simulation,1.882352941
All products,cubus,Simulation,7.390374332
All products,evidanza,Simulation,7.483375959
All products,IBM Plan. Analytics,Simulation,6.865051903
All products,IDL,Simulation,6.904977376
All products,Infor d/EPM,Simulation,3.142857143
All products,Jedox,Simulation,5.159663866
All products,Longview Pl. (On-Pr.),Simulation,4.721227621
All products,Longview Pl. (Tidem.),Simulation,7.176470588
All products,LucaNet,Simulation,4.892733564
All products,macs Software,Simulation,8.058823529
All products,OneStream,Simulation,9.764705882
All products,Oracle Hyp. Plan.,Simulation,4.190045249
All products,Prophix,Simulation,7.176470588
All products,SAP Analytics Cloud,Simulation,9.006535948
All products,SAP BPC,Simulation,1
All products,Unit4 FP&A,Simulation,6.840336134
All products,Valsight,Simulation,10
All products,Peer Group Average,Simulation,6.455317053
All products,Adaptive Insights,Driver-based planning,8.446043165
All products,Anaplan,Driver-based planning,8.010667328
All products,Board,Driver-based planning,5.989420229
All products,CCH Tagetik,Driver-based planning,8.688848921
All products,Corporate Planning,Driver-based planning,2.585214587
All products,Cubeware,Driver-based planning,1.508735868
All products,cubus,Driver-based planning,4.755395683
All products,evidanza,Driver-based planning,4.006166495
All products,IBM Plan. Analytics,Driver-based planning,5.289568345
All products,IDL,Driver-based planning,1
All products,Infor d/EPM,Driver-based planning,3.814056447
All products,Jedox,Driver-based planning,6.71679242
All products,Longview Pl. (On-Pr.),Driver-based planning,7.669064748
All products,Longview Pl. (Tidem.),Driver-based planning,9.682145193
All products,LucaNet,Driver-based planning,3.060170046
All products,macs Software,Driver-based planning,2.942446043
All products,OneStream,Driver-based planning,8.47737294
All products,Oracle Hyp. Plan.,Driver-based planning,4.318345324
All products,Prophix,Driver-based planning,6.238718116
All products,SAP Analytics Cloud,Driver-based planning,7.086330935
All products,SAP BPC,Driver-based planning,4.318345324
All products,Unit4 FP&A,Driver-based planning,3.772032374
All products,Valsight,Driver-based planning,10
All products,Peer Group Average,Driver-based planning,5.581560023
All products,Adaptive Insights,Reporting/analysis,7.621217645
All products,Anaplan,Reporting/analysis,2.109004739
All products,Board,Reporting/analysis,6.925253893
All products,CCH Tagetik,Reporting/analysis,5.129443128
All products,Corporate Planning,Reporting/analysis,7.188711762
All products,Cubeware,Reporting/analysis,9.257819905
All products,cubus,Reporting/analysis,9.913699989
All products,evidanza,Reporting/analysis,9.212839293
All products,IBM Plan. Analytics,Reporting/analysis,6.289099526
All products,IDL,Reporting/analysis,8.848341232
All products,Infor d/EPM,Reporting/analysis,7.246751261
All products,Jedox,Reporting/analysis,8.106683432
All products,Longview Pl. (On-Pr.),Reporting/analysis,10
All products,Longview Pl. (Tidem.),Reporting/analysis,3.320379147
All products,LucaNet,Reporting/analysis,6.669704703
All products,macs Software,Reporting/analysis,9.752606635
All products,OneStream,Reporting/analysis,8.922641798
All products,Oracle Hyp. Plan.,Reporting/analysis,2.578199052
All products,Prophix,Reporting/analysis,8.833716994
All products,SAP Analytics Cloud,Reporting/analysis,8.683228864
All products,SAP BPC,Reporting/analysis,1
All products,Unit4 FP&A,Reporting/analysis,8.376481043
All products,Valsight,Reporting/analysis,7.031279621
All products,Peer Group Average,Reporting/analysis,7.087700159
All products,Adaptive Insights,Legal consolidation,5.136376346
All products,Anaplan,Legal consolidation,1
All products,Board,Legal consolidation,3.170418006
All products,CCH Tagetik,Legal consolidation,8.355305466
All products,Corporate Planning,Legal consolidation,6.045269927
All products,IBM Plan. Analytics,Legal consolidation,3.26085209
All products,IDL,Legal consolidation,9.459065051
All products,Infor d/EPM,Legal consolidation,1.872422924
All products,Jedox,Legal consolidation,3.15469034
All products,LucaNet,Legal consolidation,8.958199357
All products,OneStream,Legal consolidation,10
